Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2024);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;SDG;Country;Region;Publisher;Coverage;Categories;Areas
198;11700154508;"Ethics in Science and Environmental Politics";journal;"16118014, 18635415";"Inter-Research";Yes;Yes;0,824;Q1;23;7;15;427;110;15;1,90;61,00;26,32;0;3;Germany;Western Europe;"Inter-Research";"2001-2024";"Ecology (Q1); Education (Q1); Philosophy (Q1); Sociology and Political Science (Q1); Management, Monitoring, Policy and Law (Q2)";"Arts and Humanities; Environmental Science; Social Sciences"
199;14279;"Educational Research";journal;"00131881, 14695847";"Routledge";No;No;0,822;Q1;69;30;82;1629;314;76;3,39;54,30;78,48;0;12;United Kingdom;Western Europe;"Routledge";"1958-2025";"Education (Q1)";"Social Sciences"
200;21100206602;"Learning, Culture and Social Interaction";journal;"2210657X, 22106561";"Elsevier B.V.";No;No;0,819;Q1;39;48;203;2716;583;197;2,22;56,58;72,00;0;5;Netherlands;Western Europe;"Elsevier B.V.";"2012-2025";"Education (Q1)";"Social Sciences"
201;200147109;"Journal of Education for Teaching";journal;"13600540, 02607476";"Routledge";No;No;0,818;Q1;57;76;183;3372;512;166;2,11;44,37;62,11;0;22;United Kingdom;Western Europe;"Routledge";"1981-1998, 2001-2003, 2005-2025";"Education (Q1)";"Social Sciences"
202;130100;"Journal of Educational Administration";journal;"09578234";"Emerald Group Publishing Ltd.";No;No;0,818;Q1;75;49;130;2246;332;115;2,41;45,84;53,60;0;20;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"1963-2025";"Education (Q1); Public Administration (Q1)";"Social Sciences"
203;21101046170;"Journal of Statistics and Data Science Education";journal;"26939169";"Taylor and Francis Ltd.";Yes;Yes;0,813;Q1;40;58;118;2424;314;106;2,33;41,79;58,45;0;9;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2021-2025";"Education (Q1); Management Science and Operations Research (Q2); Statistics and Probability (Q2)";"Decision Sciences; Mathematics; Social Sciences"
204;19700201439;"Studying Teacher Education";journal;"17425972, 17425964";"Taylor and Francis Ltd.";No;No;0,813;Q1;26;37;63;1820;144;54;2,10;49,19;69,62;0;7;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2010-2024";"Education (Q1)";"Social Sciences"
205;21367;"Innovations in Education and Teaching International";journal;"14703297, 14703300";"Taylor and Francis Ltd.";No;No;0,812;Q1;69;209;227;7891;759;211;3,32;37,76;55,49;6;59;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1996-2025";"Education (Q1)";"Social Sciences"
206;144819;"International Journal of Sustainability in Higher Education";journal;"14676370";"Emerald Group Publishing Ltd.";No;No;0,812;Q1;85;188;333;10947;1866;326;5,65;58,23;57,17;0;181;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2000-2025";"Education (Q1); Human Factors and Ergonomics (Q2)";"Social Sciences"
207;16400154732;"International Journal of Leadership in Education";journal;"13603124, 14645092";"Routledge";No;No;0,809;Q1;50;129;288;8747;960;276;2,97;67,81;50,78;6;36;United Kingdom;Western Europe;"Routledge";"1998-2025";"Arts and Humanities (miscellaneous) (Q1); Education (Q1); Strategy and Management (Q2)";"Arts and Humanities; Business, Management and Accounting; Social Sciences"
208;5700154786;"Journal of Vocational Education and Training";journal;"17475090, 13636820";"Routledge";No;No;0,809;Q1;45;87;140;4643;453;132;3,08;53,37;53,57;6;68;United Kingdom;Western Europe;"Routledge";"1996-2025";"Education (Q1)";"Social Sciences"
209;12100;"British Journal of Educational Studies";journal;"00071005, 14678527";"Taylor and Francis Ltd.";No;No;0,808;Q1;64;47;109;2294;295;103;2,61;48,81;49,48;0;17;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1952-2025";"Education (Q1)";"Social Sciences"
210;19994;"Bulletin of Science, Technology and Society";journal;"02704676, 15524183";"SAGE Publications Inc.";No;No;0,807;Q1;32;6;31;554;134;31;5,14;92,33;46,15;0;2;United Kingdom;Western Europe;"SAGE Publications Inc.";"1982-1985, 1987-2005, 2012, 2014-2024";"Arts and Humanities (miscellaneous) (Q1); Education (Q1); History and Philosophy of Science (Q1); Social Sciences (miscellaneous) (Q1); Management of Technology and Innovation (Q2)";"Arts and Humanities; Business, Management and Accounting; Social Sciences"
211;5800179626;"Reading and Writing Quarterly";journal;"15210693, 10573569";"Taylor and Francis Ltd.";No;No;0,806;Q1;45;48;97;3225;263;97;2,56;67,19;57,03;0;37;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1992-2025";"Education (Q1); Linguistics and Language (Q1)";"Social Sciences"
212;100147352;"Educational Measurement: Issues and Practice";journal;"17453992, 07311745";"Wiley-Blackwell Publishing Ltd";No;No;0,802;Q1;68;57;150;1821;240;99;1,54;31,95;50,00;0;10;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1982-2025";"Education (Q1)";"Social Sciences"
213;3900148215;"Language Variation and Change";journal;"09543945";"Cambridge University Press";No;No;0,798;Q1;59;13;44;713;78;44;1,86;54,85;57,14;0;3;United Kingdom;Western Europe;"Cambridge University Press";"1989-2025";"Education (Q1); Linguistics and Language (Q1)";"Social Sciences"
214;19400156819;"Educacion XX1";journal;"1139613X";"Universidad Nacional de Educacion a Distancia (UNED)";Yes;Yes;0,793;Q1;35;30;98;1350;342;96;3,22;45,00;52,48;4;18;Spain;Western Europe;"Universidad Nacional de Educacion a Distancia (UNED)";"2008-2025";"Education (Q1)";"Social Sciences"
215;21100899437;"Frontline Learning Research";journal;"22953159";"European Association for Research on Learning and Instruction";Yes;No;0,789;Q1;28;18;38;1495;97;37;1,81;83,06;59,02;0;9;Belgium;Western Europe;"European Association for Research on Learning and Instruction";"2013-2025";"Education (Q1)";"Social Sciences"
216;14000155855;"International Multilingual Research Journal";journal;"19313160, 19313152";"Routledge";No;No;0,789;Q1;36;39;62;2495;214;61;3,28;63,97;77,63;0;14;United Kingdom;Western Europe;"Routledge";"2010-2025";"Education (Q1); Linguistics and Language (Q1)";"Social Sciences"
217;22029;"Dyslexia";journal;"10769242, 10990909";"John Wiley and Sons Ltd";No;No;0,783;Q1;64;29;81;1904;213;81;2,30;65,66;70,00;1;17;United Kingdom;Western Europe;"John Wiley and Sons Ltd";"1996-2025";"Education (Q1); Developmental and Educational Psychology (Q2); Experimental and Cognitive Psychology (Q2); Medicine (miscellaneous) (Q2)";"Medicine; Psychology; Social Sciences"
218;19400158465;"Asia Pacific Journal of Education";journal;"02188791, 17426855";"Routledge";No;No;0,780;Q1;40;124;241;7157;743;237;2,92;57,72;46,45;2;36;United Kingdom;Western Europe;"Routledge";"2008-2025";"Education (Q1)";"Social Sciences"
219;29275;"Journal of Geography in Higher Education";journal;"03098265, 14661845";"Routledge";No;No;0,774;Q1;62;71;122;3460;398;117;2,49;48,73;47,15;1;27;United Kingdom;Western Europe;"Routledge";"1977-2025";"Education (Q1); Geography, Planning and Development (Q1)";"Social Sciences"
220;5800207893;"Language Learning and Development";journal;"15475441, 15473341";"Taylor and Francis Ltd.";No;No;0,768;Q1;37;38;69;2210;143;69;1,96;58,16;70,37;0;1;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2010-2025";"Education (Q1); Linguistics and Language (Q1)";"Social Sciences"
221;5800209860;"Educational Philosophy and Theory";journal;"14695812, 00131857";"Taylor and Francis Ltd.";No;No;0,765;Q1;67;178;503;6612;1313;353;2,33;37,15;48,46;3;39;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1969-2025";"Education (Q1); History and Philosophy of Science (Q1)";"Arts and Humanities; Social Sciences"
222;14065;"Measurement and Evaluation in Counseling and Development";journal;"07481756, 19476302";"Taylor and Francis Ltd.";No;No;0,765;Q1;60;34;60;1836;164;59;2,71;54,00;50,00;0;6;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1996-2025";"Education (Q1); Applied Psychology (Q2); Developmental and Educational Psychology (Q2); Psychology (miscellaneous) (Q2)";"Psychology; Social Sciences"
223;23837;"Linguistics and Education";journal;"08985898";"Elsevier Ltd";No;No;0,764;Q1;63;63;238;4859;625;229;2,50;77,13;56,76;0;15;United Kingdom;Western Europe;"Elsevier Ltd";"1988-2025";"Education (Q1); Linguistics and Language (Q1)";"Social Sciences"
224;29543;"Australian Journal of Education";journal;"00049441, 20505884";"SAGE Publications Inc.";No;No;0,762;Q1;44;20;62;916;173;53;3,03;45,80;75,56;0;8;United Kingdom;Western Europe;"SAGE Publications Inc.";"1992-2024";"Education (Q1)";"Social Sciences"
225;22090;"High Ability Studies";journal;"13598139, 1469834X";"Taylor and Francis Ltd.";No;No;0,762;Q1;42;12;34;782;85;32;2,17;65,17;55,17;0;0;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1996-2025";"Education (Q1)";"Social Sciences"
226;21101087777;"Journal of Work-Applied Management";journal;"22052062, 2205149X";"Emerald Group Holdings Ltd.";Yes;Yes;0,760;Q1;21;43;67;2189;316;61;3,58;50,91;43,70;0;20;United Kingdom;Western Europe;"Emerald Group Holdings Ltd.";"2015-2025";"Education (Q1); Business and International Management (Q2); Business, Management and Accounting (miscellaneous) (Q2); Management of Technology and Innovation (Q2); Organizational Behavior and Human Resource Management (Q2)";"Business, Management and Accounting; Social Sciences"
227;18947;"User Modeling and User-Adapted Interaction";journal;"15731391, 09241868";"Springer Netherlands";No;No;0,759;Q1;87;55;88;4270;454;84;4,57;77,64;30,00;2;4;Netherlands;Western Europe;"Springer Netherlands";"1991-2025";"Education (Q1); Computer Science Applications (Q2); Human-Computer Interaction (Q2)";"Computer Science; Social Sciences"
228;21101092873;"International Journal of Educational Research Open";journal;"26663740";"Elsevier Ltd";Yes;No;0,758;Q1;22;88;276;5219;1049;276;3,40;59,31;60,24;1;48;United Kingdom;Western Europe;"Elsevier Ltd";"2020-2025";"Education (Q1)";"Social Sciences"
229;17600155133;"E-Learning and Digital Media";journal;"20427530, 17418887";"SAGE Publications Inc.";No;No;0,757;Q1;35;141;89;6757;411;89;4,94;47,92;53,28;1;62;United Kingdom;Western Europe;"SAGE Publications Inc.";"2009-2025";"Education (Q1); Computer Science Applications (Q2)";"Computer Science; Social Sciences"
230;5600152871;"International Studies in Sociology of Education";journal;"09620214, 17475066";"Routledge";No;No;0,755;Q1;42;44;100;2373;273;94;2,48;53,93;43,53;0;16;United Kingdom;Western Europe;"Routledge";"1991-2025";"Education (Q1); Social Sciences (miscellaneous) (Q1)";"Social Sciences"
231;19700200807;"Research in Science and Technological Education";journal;"14701138, 02635143";"Taylor and Francis Ltd.";No;No;0,753;Q1;43;107;150;6311;538;150;3,50;58,98;52,55;1;42;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1983-2025";"Education (Q1); Multidisciplinary (Q1)";"Multidisciplinary; Social Sciences"
232;18798;"Higher Education Policy";journal;"09528733, 17403863";"Palgrave Macmillan Ltd.";No;No;0,751;Q1;54;94;140;5567;459;140;3,64;59,22;49,36;1;38;United Kingdom;Western Europe;"Palgrave Macmillan Ltd.";"1992, 1995-2025";"Education (Q1); Sociology and Political Science (Q1)";"Social Sciences"
233;5700178973;"International Journal of Bilingualism";journal;"13670069";"SAGE Publications Ltd";No;No;0,749;Q1;69;142;200;8347;466;198;2,10;58,78;62,89;1;12;United Kingdom;Western Europe;"SAGE Publications Ltd";"1997-2025";"Education (Q1); Linguistics and Language (Q1)";"Social Sciences"
234;23354;"Journal of Environmental Education";journal;"19401892, 00958964";"Taylor and Francis Ltd.";No;No;0,749;Q1;75;36;81;2538;282;77;3,31;70,50;67,53;0;34;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1971-2025";"Education (Q1); Environmental Science (miscellaneous) (Q2)";"Environmental Science; Social Sciences"
235;100147327;"Discourse";journal;"01596306, 14693739";"Routledge";Yes;No;0,740;Q1;70;75;195;4117;547;191;2,75;54,89;62,32;0;31;United Kingdom;Western Europe;"Routledge";"1980-2025";"Education (Q1); Linguistics and Language (Q1); Social Sciences (miscellaneous) (Q1)";"Social Sciences"
236;200147111;"International Journal of Qualitative Studies in Education";journal;"09518398";"Routledge";No;No;0,735;Q1;82;236;317;13413;676;303;1,98;56,83;70,50;3;88;United Kingdom;Western Europe;"Routledge";"1988-2025";"Education (Q1)";"Social Sciences"
237;21101023217;"Gifted Education International";journal;"20479077, 02614294";"SAGE Publications Ltd";No;No;0,734;Q1;21;26;77;1754;177;68;2,37;67,46;52,27;0;5;United Kingdom;Western Europe;"SAGE Publications Ltd";"1982-2025";"Education (Q1); Developmental and Educational Psychology (Q2)";"Psychology; Social Sciences"
238;19700181401;"Music Education Research";journal;"14699893, 14613808";"Routledge";No;No;0,734;Q1;35;53;137;2143;382;135;1,58;40,43;59,26;0;12;United Kingdom;Western Europe;"Routledge";"2009-2025";"Education (Q1); Music (Q1)";"Arts and Humanities; Social Sciences"
239;21100447810;"International Journal for Lesson and Learning Studies";journal;"20468261, 20468253";"Emerald Group Publishing Ltd.";No;No;0,732;Q1;25;38;76;1560;176;74;1,83;41,05;56,70;0;10;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2012-2025";"Education (Q1)";"Social Sciences"
240;21101048850;"International Journal of Learner Corpus Research";journal;"22151486, 22151478";"John Benjamins Publishing Company";No;No;0,732;Q1;16;12;31;807;65;29;1,85;67,25;70,97;0;0;Netherlands;Western Europe;"John Benjamins Publishing Company";"2015-2025";"Education (Q1); Linguistics and Language (Q1)";"Social Sciences"
241;21100897500;"Education Sciences";journal;"22277102";"Multidisciplinary Digital Publishing Institute (MDPI)";Yes;No;0,730;Q1;68;1412;3006;83691;12273;2953;3,74;59,27;57,89;10;619;Switzerland;Western Europe;"Multidisciplinary Digital Publishing Institute (MDPI)";"2011-2025";"Computer Science (miscellaneous) (Q1); Education (Q1); Computer Science Applications (Q2); Developmental and Educational Psychology (Q2); Physical Therapy, Sports Therapy and Rehabilitation (Q2); Public Administration (Q2)";"Computer Science; Health Professions; Psychology; Social Sciences"
242;21100220372;"International Journal of Mobile Learning and Organisation";journal;"17467268, 1746725X";"Inderscience";No;No;0,727;Q1;31;18;82;1199;243;79;2,92;66,61;36,21;0;9;Switzerland;Western Europe;"Inderscience";"2007-2024";"Education (Q1); Computer Science Applications (Q2); E-learning (Q2)";"Computer Science; Social Sciences"
243;145621;"Teaching Mathematics and its Applications";journal;"14716976, 02683679";"Oxford University Press";No;No;0,723;Q1;25;24;73;1005;110;71;1,37;41,88;50,00;0;5;United Kingdom;Western Europe;"Oxford University Press";"1982-2024";"Education (Q1); Mathematics (miscellaneous) (Q1)";"Mathematics; Social Sciences"
244;24472;"Children and Society";journal;"09510605, 10990860";"Wiley-Blackwell Publishing Ltd";No;No;0,722;Q1;72;143;276;7450;699;270;2,15;52,10;73,75;4;78;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1987-2025";"Education (Q1); Health (social science) (Q2); Life-span and Life-course Studies (Q2); Social Work (Q2)";"Social Sciences"
245;16054;"Reading Psychology";journal;"02702711, 15210685";"Taylor and Francis Ltd.";No;No;0,717;Q1;48;39;102;2561;220;102;1,39;65,67;68,04;0;20;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1979-2025";"Education (Q1); Linguistics and Language (Q1); Developmental and Educational Psychology (Q2)";"Psychology; Social Sciences"
246;19700187615;"Leadership and Policy in Schools";journal;"15700763, 17445043";"Taylor and Francis Ltd.";No;No;0,714;Q1;29;124;163;8438;400;163;2,38;68,05;56,70;6;40;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2010-2025";"Education (Q1); Strategy and Management (Q2)";"Business, Management and Accounting; Social Sciences"
247;21100903415;"Journal of Professional Capital and Community";journal;"20569548, 20569556";"Emerald Group Publishing Ltd.";No;No;0,704;Q1;27;41;66;2240;183;61;2,73;54,63;53,13;0;21;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2016-2025";"Communication (Q1); Education (Q1); Social Psychology (Q2)";"Psychology; Social Sciences"
248;21100201056;"Electronic Journal of e-Learning";journal;"14794403";"Academic Conferences and Publishing International Limited";Yes;No;0,703;Q2;41;71;127;3587;586;123;4,51;50,52;42,94;0;35;United Kingdom;Western Europe;"Academic Conferences and Publishing International Limited";"2011-2025";"Computer Science Applications (Q2); Education (Q2); E-learning (Q2)";"Computer Science; Social Sciences"
249;5700183394;"First Language";journal;"17402344, 01427237";"SAGE Publications Ltd";No;No;0,703;Q2;53;36;122;2228;213;116;1,70;61,89;75,00;0;3;United Kingdom;Western Europe;"SAGE Publications Ltd";"1980-1984, 1986-2025";"Linguistics and Language (Q1); Education (Q2)";"Social Sciences"
250;21100398003;"International Journal of Information and Learning Technology";journal;"20564899, 20564880";"Emerald Group Publishing Ltd.";No;No;0,699;Q2;45;34;102;2075;474;102;4,26;61,03;44,94;0;15;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2015-2025";"Computer Networks and Communications (Q2); Computer Science Applications (Q2); Education (Q2)";"Computer Science; Social Sciences"
251;19700200914;"Classroom Discourse";journal;"19463014, 19463022";"Taylor and Francis Ltd.";No;No;0,693;Q2;25;31;58;1845;145;55;2,87;59,52;65,15;0;1;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2015-2025";"Linguistics and Language (Q1); Education (Q2)";"Social Sciences"
252;21100887617;"Education Inquiry";journal;"20004508";"Taylor and Francis Ltd.";Yes;Yes;0,688;Q2;30;66;112;3779;353;108;2,41;57,26;54,11;3;25;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2010-2025";"Sociology and Political Science (Q1); Education (Q2); Public Administration (Q2)";"Social Sciences"
253;21100805777;"Information and Learning Science";journal;"23985356, 23985348";"Emerald Publishing";No;No;0,686;Q2;41;57;94;3945;280;89;3,00;69,21;59,72;0;15;United Kingdom;Western Europe;"Emerald Publishing";"2017-2025";"Library and Information Sciences (Q1); Computer Science Applications (Q2); Education (Q2)";"Computer Science; Social Sciences"
254;19700200808;"Curriculum Journal";journal;"09585176, 14693704";"John Wiley and Sons Inc";No;No;0,684;Q2;50;75;123;3559;313;110;2,36;47,45;62,50;1;22;United Kingdom;Western Europe;"John Wiley and Sons Inc";"1990-2025";"Education (Q2)";"Social Sciences"
255;19600161815;"Australian Journal of Environmental Education";journal;"2049775X, 08140626";"Cambridge University Press";No;No;0,683;Q2;29;59;98;3465;316;92;3,36;58,73;59,05;0;54;United Kingdom;Western Europe;"Cambridge University Press";"1984-1999, 2001-2025";"Education (Q2); Environmental Science (miscellaneous) (Q2)";"Environmental Science; Social Sciences"
256;21101046163;"ECNU Review of Education";journal;"20965311, 26321742";"SAGE Publications Ltd";Yes;Yes;0,683;Q2;21;100;152;4021;574;136;3,43;40,21;57,93;3;43;United Kingdom;Western Europe;"SAGE Publications Ltd";"2018-2025";"Education (Q2)";"Social Sciences"
257;5800207405;"Journal of Early Childhood Research";journal;"1476718X, 17412927";"SAGE Publications Ltd";No;No;0,683;Q2;39;49;112;2270;296;112;2,37;46,33;76,19;0;13;United Kingdom;Western Europe;"SAGE Publications Ltd";"2003-2025";"Developmental and Educational Psychology (Q2); Education (Q2); Health (social science) (Q2)";"Psychology; Social Sciences"
258;21100894523;"She Ji";journal;"24058718, 24058726";"";Yes;No;0,681;Q2;26;24;87;1292;189;68;1,72;53,83;24,32;0;3;Netherlands;Western Europe;"";"2015-2024";"Economics, Econometrics and Finance (miscellaneous) (Q1); Visual Arts and Performing Arts (Q1); Education (Q2); Management of Technology and Innovation (Q2)";"Arts and Humanities; Business, Management and Accounting; Economics, Econometrics and Finance; Social Sciences"
259;21100911067;"Studies in Graduate and Postdoctoral Education";journal;"23984694, 23984686";"Emerald Group Publishing Ltd.";No;No;0,681;Q2;18;41;63;2131;213;61;2,86;51,98;75,74;0;19;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2017-2025";"Education (Q2)";"Social Sciences"
260;144741;"International Journal of Educational Management";journal;"0951354X";"Emerald Group Publishing Ltd.";No;No;0,680;Q2;69;123;268;9286;1048;267;3,48;75,50;43,48;0;51;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"1987-2025";"Education (Q2); Organizational Behavior and Human Resource Management (Q2)";"Business, Management and Accounting; Social Sciences"
261;29238;"International Research in Geographical and Environmental Education";journal;"17477611, 10382046";"Taylor and Francis Ltd.";No;No;0,677;Q2;40;61;71;3067;215;59;3,28;50,28;51,22;0;39;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1992-2025";"Geography, Planning and Development (Q1); Education (Q2); Management, Monitoring, Policy and Law (Q2)";"Environmental Science; Social Sciences"
262;18800156731;"RELIEVE - Revista Electronica de Investigacion y Evaluacion Educativa";journal;"11344032";"Universidad de Granada";Yes;Yes;0,677;Q2;25;20;48;1120;135;48;2,31;56,00;58,70;0;12;Spain;Western Europe;"Universidad de Granada";"2001-2024";"Education (Q2)";"Social Sciences"
263;21101103383;"Journal of Research in Innovative Teaching and Learning";journal;"23977604";"Emerald Group Publishing Ltd.";Yes;Yes;0,676;Q2;23;57;80;2754;326;73;3,25;48,32;48,15;0;24;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2017-2025";"Education (Q2)";"Social Sciences"
264;200147113;"Teaching Education";journal;"14701286, 10476210";"Routledge";No;No;0,675;Q2;44;31;78;1843;201;77;2,00;59,45;68,89;0;12;United Kingdom;Western Europe;"Routledge";"1987-1988, 1990-1995, 1998, 2000-2001, 2003-2025";"Education (Q2)";"Social Sciences"
265;19900192117;"Journal of Adventure Education and Outdoor Learning";journal;"17540402, 14729679";"Routledge";No;No;0,674;Q2;34;112;104;7056;347;103;2,82;63,00;53,02;1;28;United Kingdom;Western Europe;"Routledge";"2010-2025";"Education (Q2); Physical Therapy, Sports Therapy and Rehabilitation (Q2)";"Health Professions; Social Sciences"
266;17900156720;"European Early Childhood Education Research Journal";journal;"1350293X, 17521807";"Taylor and Francis Ltd.";No;No;0,673;Q2;51;106;199;5290;502;181;1,99;49,91;77,86;0;31;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1993-1995, 1999, 2002-2003, 2007-2025";"Developmental and Educational Psychology (Q2); Education (Q2)";"Psychology; Social Sciences"
267;12694;"International Journal of Science Education";journal;"09500693, 14645289";"Taylor and Francis Ltd.";No;No;0,672;Q2;132;220;341;14460;1334;339;3,23;65,73;56,57;1;65;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1987-2025";"Education (Q2)";"Social Sciences"
268;24810;"Journal of Moral Education";journal;"14653877, 03057240";"Routledge";No;No;0,672;Q2;54;66;113;3742;289;106;2,41;56,70;45,26;0;16;United Kingdom;Western Europe;"Routledge";"1971-2025";"Religious Studies (Q1); Education (Q2)";"Arts and Humanities; Social Sciences"
269;25013;"European Journal of Dental Education";journal;"16000579, 13965883";"Wiley-Blackwell Publishing Ltd";No;No;0,671;Q2;58;116;339;4370;851;322;2,28;37,67;55,08;0;40;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1997-2025";"Dentistry (miscellaneous) (Q1); Education (Q2)";"Dentistry; Social Sciences"
270;15700154701;"Vocations and Learning";journal;"1874785X, 18747868";"Springer Netherlands";Yes;No;0,671;Q2;36;25;72;1523;219;72;2,39;60,92;59,30;1;13;Netherlands;Western Europe;"Springer Netherlands";"2009-2025";"Education (Q2)";"Social Sciences"
271;5700157026;"Asia-Pacific Journal of Teacher Education";journal;"14692945, 1359866X";"Routledge";No;No;0,669;Q2;52;40;108;1785;260;84;1,78;44,63;68,97;0;8;United Kingdom;Western Europe;"Routledge";"2006-2025";"Education (Q2)";"Social Sciences"
272;5700166357;"Social Work Education";journal;"14701227, 02615479";"Taylor and Francis Ltd.";No;No;0,664;Q2;54;308;283;15606;824;276;2,80;50,67;66,21;4;144;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1981-2025";"Social Sciences (miscellaneous) (Q1); Education (Q2); Social Work (Q2)";"Social Sciences"
273;1000147118;"Journal of Academic Ethics";journal;"15701727";"Springer Netherlands";No;No;0,659;Q2;34;102;107;5662;402;103;4,04;55,51;50,78;1;15;Netherlands;Western Europe;"Springer Netherlands";"2003, 2005-2025";"Arts and Humanities (miscellaneous) (Q1); Philosophy (Q1); Sociology and Political Science (Q1); Education (Q2)";"Arts and Humanities; Social Sciences"
274;21100782393;"Innovation and Development";journal;"2157930X, 21579318";"Taylor and Francis Ltd.";No;No;0,658;Q2;21;45;101;3083;299;94;2,53;68,51;29,06;0;37;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2015-2025";"Cultural Studies (Q1); Political Science and International Relations (Q1); Sociology and Political Science (Q1); Development (Q2); Education (Q2); Geography, Planning and Development (Q2)";"Social Sciences"
275;23339;"Chemical Research in Chinese Universities";journal;"10059040";"Springer International Publishing AG";Yes;No;0,657;Q2;36;139;516;8077;1395;492;2,83;58,11;42,63;0;40;Switzerland;Western Europe;"Springer International Publishing AG";"1999, 2001-2025";"Chemistry (miscellaneous) (Q2); Education (Q2)";"Chemistry; Social Sciences"
276;21100344997;"Research Ethics";journal;"17470161, 20476094";"SAGE Publications Ltd";Yes;No;0,657;Q2;21;68;95;3561;294;89;2,95;52,37;59,57;1;17;United Kingdom;Western Europe;"SAGE Publications Ltd";"2014-2025";"Philosophy (Q1); Education (Q2)";"Arts and Humanities; Social Sciences"
277;200147107;"Communication Reports";journal;"08934215";"Taylor and Francis Ltd.";No;No;0,650;Q2;31;19;42;714;94;42;2,04;37,58;56,86;0;3;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1988-1995, 2005-2025";"Communication (Q1); Linguistics and Language (Q1); Education (Q2)";"Social Sciences"
278;21100935978;"Frontiers in Education";journal;"2504284X";"Frontiers Media SA";Yes;No;0,650;Q2;55;1229;2660;69977;7839;2535;2,44;56,94;56,51;3;583;Switzerland;Western Europe;"Frontiers Media SA";"2016-2025";"Education (Q2)";"Social Sciences"
279;19300157109;"Irish Educational Studies";journal;"17474965, 03323315";"Taylor and Francis Ltd.";No;No;0,646;Q2;33;112;173;6682;451;166;2,13;59,66;59,93;8;37;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1981-1986, 1988-1996, 1998-2025";"Education (Q2)";"Social Sciences"
280;100147337;"Journal of Education and Work";journal;"13639080, 14699435";"Brill Academic Publishers";No;No;0,642;Q2;47;27;150;1514;372;149;2,08;56,07;54,05;0;24;United Kingdom;Western Europe;"Brill Academic Publishers";"2005-2025";"Education (Q2); Organizational Behavior and Human Resource Management (Q2); Public Administration (Q2)";"Business, Management and Accounting; Social Sciences"
281;21100887440;"Educational Studies - AESA";journal;"00131946, 15326993";"Taylor and Francis Ltd.";No;No;0,638;Q2;17;40;107;2475;213;104;1,88;61,88;67,11;0;15;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2018-2024";"Sociology and Political Science (Q1); Education (Q2)";"Social Sciences"
282;18735;"Accountability in Research";journal;"15455815, 08989621";"Taylor and Francis Ltd.";No;No;0,636;Q2;40;146;118;5798;390;104;3,10;39,71;48,72;6;14;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1989-2025";"Library and Information Sciences (Q1); Education (Q2); Medicine (miscellaneous) (Q2)";"Medicine; Social Sciences"
283;5800207538;"Journal of Early Childhood Literacy";journal;"14687984";"SAGE Publications Ltd";No;No;0,633;Q2;51;49;104;2933;186;95;1,61;59,86;78,70;2;21;United Kingdom;Western Europe;"SAGE Publications Ltd";"2001-2025";"Education (Q2)";"Social Sciences"
